pcode,Week,new_qty_pc,new_style_pc,prod_br,prod_dp,sval_pc,sval_pvw_pc,prod_br_pc,unit_dp_pc,clicks,impressions,avg_pos,transactions,CTR,econv_rate
PKER,201402,0.467519354,0.224049332,139,848.8571429,0.667823672,0.751093194,-0.116682135,-0.188479907,412,19610,2.3,7,0.021009689,0.016990291
PKER,201403,0.530775019,0.27359491,157.1666667,1107.5,0.662391394,0.724826327,-0.001236515,0.058786523,420,19823,2.7,12,0.021187509,0.028571429
PKER,201404,0.388873039,0.186518929,154.7142857,1001.428571,0.683732988,0.769605082,-0.016820917,-0.042619345,319,17060,3.2,13,0.01869871,0.040752351
PKER,201405,0.213641776,0.10707457,149.4285714,839.8571429,0.674919614,0.728784464,-0.0504106,-0.197084041,312,15480,3,6,0.020155039,0.019230769
PKER,201406,0.095108166,0.049610895,146.8571429,733,0.634092579,0.592841248,-0.066751526,-0.299241064,379,16518,2.9,11,0.022944666,0.029023747
PKER,201407,0.079593058,0.041874377,143.2857143,716.1428571,0.634297521,0.633200649,-0.089447258,-0.315356744,423,17805,2.6,3,0.023757372,0.007092199
PKER,201408,0.208918966,0.099257885,154,823.2857143,0.649143767,0.729145926,-0.021360063,-0.212926574,387,20255,2.5,12,0.019106393,0.031007752
PKER,201409,0.21458572,0.100574713,149.1428571,748.2857143,0.636850921,0.701660807,-0.052226258,-0.284627693,389,20096,2.5,9,0.019357086,0.023136247
PKER,201410,0.166161835,0.072361809,142.1428571,660.2857143,0.617897727,0.636523434,-0.096709892,-0.368757006,522,17094,2,9,0.030537031,0.017241379
PKER,201411,0.171685487,0.066536204,146,683.1428571,0.620229715,0.64477605,-0.072198502,-0.346905237,756,18896,1.9,11,0.040008467,0.014550265
PKER,201412,0.310182768,0.129579982,159.8571429,820.7142857,0.614640884,0.731443103,0.015860936,-0.215384899,799,19743,1.8,26,0.04047004,0.032540676
PKER,201413,0.17589852,0.080110497,155.1428571,675.7142857,0.6112238,0.632158529,-0.014097429,-0.354007062,817,19559,2,25,0.041771052,0.030599755
PKER,201414,0.064693244,0.021174206,148.4285714,598.4285714,0.601428571,0.606638511,-0.056765404,-0.427893358,704,17657,2.2,23,0.039870873,0.032670455
PKER,201415,0.048543689,0.018131102,143.4,576.8,0.591783671,0.571654518,-0.088720994,-0.448570595,717,18863,2.2,18,0.038010921,0.025104603
PKER,201416,0.144024076,0.044804576,149.8571429,664.5714286,0.612588985,0.638232803,-0.047687112,-0.364659799,589,17186,2.4,16,0.034272082,0.027164686
PKER,201417,0.264367816,0.08812616,154,671.1428571,0.591517857,0.689446661,-0.021360063,-0.358377416,600,16286,2.4,26,0.036841459,0.043333333
PKER,201418,0.158702649,0.058083253,147.5714286,577,0.588278658,0.643323826,-0.06221238,-0.448379392,665,16792,2.1,19,0.039602192,0.028571429
PKER,201419,0.02276989,0.006876228,145.4285714,533.2857143,0.572596341,0.605362785,-0.075829819,-0.490170901,592,15635,2.2,12,0.037863767,0.02027027
PKER,201420,0.02189781,0.006756757,148,548,0.59555908,0.628766969,-0.059488892,-0.476103824,558,17201,2.4,11,0.032439974,0.019713262
PKER,201421,0.30256917,0.092436975,153,722.8571429,0.604237288,0.638540214,-0.027714868,-0.308937787,363,13896,3,16,0.026122625,0.044077135
PKER,201422,0.40261927,0.146406389,161,763.5714286,0.60950495,0.765388824,0.02312357,-0.270014322,185,13527,3.2,4,0.013676351,0.021621622
PKER,201423,0.234349546,0.079268293,164,613.8571429,0.567132116,0.734916412,0.042187984,-0.413143413,257,14631,3,8,0.017565443,0.031128405
PKER,201424,0.16548985,0.05200341,167.5714286,647.4285714,0.557580175,0.610130416,0.064883716,-0.381048627,327,12954,2.3,12,0.025243168,0.036697248
PKER,201425,0.277211903,0.089330025,172.7142857,715.2857143,0.565007429,0.610471508,0.097565569,-0.316176186,375,14508,2.3,16,0.025847808,0.042666667
PKER,201426,0.221604938,0.082905983,167.1428571,694.2857143,0.605411103,0.689248178,0.062160228,-0.336252499,309,13427,2.3,12,0.023013331,0.038834951
PKER,201427,0.038422649,0.013333333,162.5,659.3333333,0.59432799,0.649080274,0.032655777,-0.369667497,245,11004,2.3,7,0.022264631,0.028571429
PKER,201428,0.022084806,0.006323397,158.1428571,646.8571429,0.611918605,0.667810549,0.004966985,-0.381594921,324,13233,2.2,18,0.024484244,0.055555556
PKER,201429,0.167160055,0.049151028,159.8571429,723.8571429,0.614179104,0.660512558,0.015860936,-0.307981772,347,14518,2,7,0.023901364,0.020172911
PKER,201430,0.243084814,0.081322609,159.8571429,779.8571429,0.633421152,0.754784946,0.015860936,-0.254444937,300,14482,2.4,13,0.020715371,0.043333333
PKER,201431,0.147130154,0.064923354,158.4285714,706.8571429,0.630419075,0.727045744,0.006782643,-0.324234026,234,13224,2.5,13,0.0176951,0.055555556
PKER,201432,0.048569528,0.021352313,160.5714286,644.1428571,0.589853519,0.63941468,0.020400082,-0.384189819,255,14440,2.6,8,0.01765928,0.031372549
PKER,201433,0.035460993,0.012761021,143.6666667,540.5,0.591009255,0.629036835,-0.08702638,-0.483273936,298,16477,2.4,7,0.018085817,0.023489933
PKER,201434,0.109736541,0.020715631,151.7142857,623.5714286,0.58022754,0.642627996,-0.035885332,-0.403856411,393,15617,2.4,11,0.025164884,0.027989822
PKER,201435,0.412155592,0.096545616,161.2857143,881.4285714,0.591177629,0.702115042,0.024939229,-0.157341136,405,16811,2.4,14,0.024091369,0.034567901
PKER,201436,0.394948335,0.090361446,166,871,0.577956989,0.74148802,0.054897594,-0.167311005,298,13670,2.3,11,0.021799561,0.036912752
PKER,201438,0.098841699,0.019543974,153.5,647.5,0.594986807,0.683112275,-0.024537466,-0.38098034,343,13422,2.2,17,0.025555059,0.049562682
PKER,201441,0.139209428,0.038420491,156.1666667,678.8333333,0.588103757,0.709018387,-0.00759132,-0.351025206,324,13016,2.3,11,0.02489244,0.033950617
PKER,201442,0.17380684,0.053649956,162.4285714,760.2857143,0.60673732,0.672480221,0.032201863,-0.273155514,325,15909,2.1,6,0.020428688,0.018461538
PKER,201443,0.474509804,0.145354186,181.1666667,1275,0.637536413,0.789719764,0.1512788,0.218919022,318,15630,2.3,2,0.020345489,0.006289308
PKER,201444,0.439397806,0.136861314,182.6666667,1306.333333,0.669731801,0.837885417,0.160811007,0.248874156,244,13855,2.4,9,0.017610971,0.036885246
PKER,201445,0.195374801,0.06645817,182.7142857,1254,0.676757813,0.822923707,0.161113617,0.198842709,272,15448,2.1,2,0.017607457,0.007352941
PKER,201446,0.283870968,0.08959757,188.1428571,1417.142857,0.67339097,0.804487674,0.195611128,0.354809714,271,14742,2.5,9,0.018382852,0.033210332
PKER,201447,0.375178026,0.119273984,192.8333333,1638.333333,0.692500897,0.817069736,0.225418189,0.566271109,222,13242,2.6,2,0.016764839,0.009009009
PKER,201448,0.29763433,0.082650782,191.8571429,1558,0.6897474,0.814695133,0.219214689,0.489471244,244,12250,2.7,4,0.019918367,0.016393443
PKER,201449,0.231771894,0.041189931,187.2857143,1402.857143,0.686151922,0.834527639,0.190164153,0.341152358,289,13395,2.8,10,0.021575215,0.034602076
PKER,201450,0.218520986,0.033280507,180.2857143,1286.571429,0.676328502,0.853794876,0.145680519,0.22998148,154,9551,3.1,6,0.016123966,0.038961039
PKER,201451,0.372822967,0.091729323,190,1492.857143,0.664580726,0.830065954,0.207412909,0.427193701,154,8247,3.2,4,0.018673457,0.025974026
PKER,201452,0.407262933,0.110534125,192.5714286,1538.142857,0.682729722,0.79685101,0.223753835,0.470487519,136,6708,3.1,1,0.020274299,0.007352941
PKER,201501,0.226614862,0.070104754,177.2857143,1470.714286,0.683100775,0.765767137,0.126616105,0.406024799,85,4047,0,1,0.021003212,0.011764706
PKER,201502,0.205634325,0.077943615,172.2857143,1541.571429,0.689323402,0.76915606,0.094842081,0.473765285,163,9494,2.8,7,0.017168738,0.042944785
PKER,201503,0.31462963,0.130314233,180.3333333,1800,0.712062257,0.80278738,0.145983129,0.720826854,143,8429,3.2,3,0.016965239,0.020979021
PKER,201504,0.264883663,0.113544201,176.1428571,1725.285714,0.729288215,0.825898621,0.119353471,0.649398883,162,10415,2.9,0,0.015554489,0
PKER,201505,0.193958521,0.074601844,170.4285714,1584.285714,0.710760999,0.812649578,0.083040301,0.514600779,224,11510,2.4,4,0.019461338,0.017857143
PKER,201506,0.182767978,0.065320665,168.4,1474,0.698630137,0.777826307,0.070149125,0.409165991,199,11214,2.6,3,0.017745675,0.015075377
PKER,201507,0.315445246,0.131496063,181.4285714,1703.714286,0.703924647,0.813898034,0.152943153,0.628776275,175,8448,2.7,6,0.020714962,0.034285714
PKER,201508,0.33977173,0.147566719,182,1627.142857,0.712477396,0.843784173,0.15657447,0.555572847,185,8758,2.7,6,0.021123544,0.032432432
PKER,201509,0.307808782,0.14033366,169.8333333,1541,0.708878183,0.817730508,0.079257679,0.47321899,215,10546,2.7,12,0.020386877,0.055813953
PKER,201510,0.277340752,0.131190269,164.4285714,1489.142857,0.711771845,0.807778189,0.044911472,0.423642788,301,10855,2.7,9,0.027729157,0.029900332
PKER,201511,0.261826289,0.129060579,162.7142857,1473.714286,0.715792646,0.820552738,0.034017521,0.408892844,378,10645,2.6,13,0.035509629,0.034391534
PKER,201512,0.272086271,0.131602507,159.5714286,1377.714286,0.704923173,0.784843035,0.014045278,0.317115411,297,10876,2.7,11,0.027307834,0.037037037
PKER,201513,0.284879055,0.134758364,153.7142857,1246.142857,0.692003949,0.75536374,-0.023175722,0.191331163,348,12054,2.6,12,0.028870085,0.034482759
PKER,201514,0.490773025,0.219852338,174.1428571,1679.857143,0.700061652,0.798869689,0.106643861,0.605968491,281,12880,2.8,18,0.02181677,0.06405694
PKER,201515,0.545638781,0.275807723,181.2857143,1762.285714,0.696473907,0.805985821,0.152035324,0.684771435,436,16488,2.1,15,0.026443474,0.03440367
PKER,201516,0.464271677,0.197577593,188.7142857,1817.285714,0.670633822,0.787496885,0.199242445,0.737352255,455,16763,2.2,23,0.027143113,0.050549451
PKER,201517,0.415438448,0.184763573,190.3333333,1571.833333,0.626301696,0.693743194,0.209531177,0.502696117,368,16368,2.3,11,0.022482893,0.029891304
PKER,201518,0.335074852,0.155555556,186.4285714,1421.857143,0.66079411,0.730653507,0.184717177,0.359316641,244,14008,2.6,6,0.017418618,0.024590164
PKER,201519,0.309912567,0.148804934,185.2857143,1356.142857,0.672741892,0.731026312,0.177454543,0.296492804,238,15144,2.4,16,0.015715795,0.067226891
PKER,201520,0.326200522,0.144605968,186.7142857,1422,0.6606204,0.74731198,0.186532836,0.359453215,313,15537,2.2,9,0.020145459,0.028753994
PKER,201521,0.39194209,0.168779715,180.2857143,1499.857143,0.666112957,0.750020245,0.145680519,0.433885805,246,12668,2.4,6,0.019419009,0.024390244
PKER,201522,0.447573503,0.194205168,182.4285714,1613.142857,0.664697609,0.749774385,0.159297958,0.542188638,257,11680,2.4,11,0.022003425,0.042801556
PKER,201523,0.474634863,0.2128,178.5714286,1653,0.702876292,0.818157003,0.134786568,0.580292661,228,13641,2.4,5,0.016714317,0.021929825
PKER,201524,0.441367643,0.192712551,176.4285714,1604.428571,0.695358877,0.76434015,0.12116913,0.533857651,201,12388,2.4,9,0.016225379,0.044776119
PKER,201525,0.423826646,0.163814181,175.2857143,1509.714286,0.672275641,0.751919241,0.113906496,0.443309381,165,11640,2.4,13,0.014175258,0.078787879
PKER,201526,0.463126056,0.187836798,185.5714286,1605.857143,0.659922179,0.7136085,0.179270202,0.535223387,180,11900,2.2,4,0.01512605,0.022222222
PKER,201527,0.474040022,0.19844358,183.5714286,1584.857143,0.687122736,0.765792202,0.166560592,0.515147073,211,12109,2.1,11,0.017425056,0.052132701
PKER,201528,0.414676708,0.159340659,182,1555.428571,0.680414917,0.732262769,0.15657447,0.48701292,265,14267,2,3,0.018574332,0.011320755
PKER,201529,0.405107037,0.145339652,180.8571429,1488.142857,0.670375162,0.724125514,0.149311836,0.422686773,227,13514,2.3,6,0.016797395,0.026431718
PKER,201530,0.419902419,0.156976744,172,1405.428571,0.640817396,0.725217193,0.093026423,0.343610682,213,12925,2.3,7,0.016479691,0.03286385
PKER,201531,0.364973391,0.144278607,172.2857143,1476.428571,0.633652822,0.707370052,0.094842081,0.411487741,177,9982,2.2,9,0.017731917,0.050847458
PKER,201532,0.439369044,0.201951952,190.2857143,1738.857143,0.672231055,0.765916539,0.209228567,0.662373371,220,8977,2,6,0.024507074,0.027272727
PKER,201533,0.410818596,0.187861272,197.7142857,1785.285714,0.688109162,0.787125474,0.256435689,0.706759778,170,9101,2.8,9,0.018679266,0.052941176
PKER,201534,0.309144883,0.126729789,196.1428571,1732.428571,0.71650081,0.822942362,0.246449567,0.656227561,177,8448,2.6,8,0.020951705,0.04519774
PKER,201535,0.153704516,0.071212121,188.5714286,1629.285714,0.741143127,0.84181232,0.198334616,0.55762145,183,7946,2.6,6,0.023030456,0.032786885
PKER,201536,0.072315559,0.036873156,193.7142857,1564.571429,0.705444393,0.791869774,0.231016469,0.495753628,185,7582,2.7,5,0.024399894,0.027027027
PKER,201537,0.045555781,0.01978691,187.7142857,1411.142857,0.688292683,0.749529672,0.192887641,0.349073624,219,7858,2.7,12,0.027869687,0.054794521
PKER,201538,0.026188911,0.011041009,181.1428571,1303.714286,0.679202423,0.742135231,0.151127495,0.246370307,273,10289,2.3,9,0.026533191,0.032967033
PKER,201539,0.024273466,0.011075949,180.5714286,1283,0.69464622,0.765086735,0.147496178,0.226567141,361,11976,1.8,9,0.030143621,0.024930748
PKER,201540,0.053093556,0.010894942,183.5714286,1334.571429,0.70548132,0.795361031,0.166560592,0.275870196,327,12340,1.7,15,0.02649919,0.04587156
PKER,201541,0.285588892,0.084648494,199.1428571,1790.285714,0.707206129,0.793670667,0.265513981,0.711539852,232,8669,1.8,3,0.026762026,0.012931034
PKER,201542,0.282845579,0.1070163,201.5714286,1835.428571,0.709269663,0.783101569,0.280947078,0.754697097,128,6896,2.2,9,0.018561485,0.0703125
PKER,201543,0.216287761,0.096638655,204,1834.857143,1.222266881,1.165845385,0.296380176,0.754150803,156,9108,2.3,8,0.0171278,0.051282051
PKER,201544,0.135584827,0.066359447,180.8333333,1682.833333,,,0.149160532,0.608813773,184,9518,2.6,12,0.019331792,0.065217391
PKER,201545,0.026808084,0.013669065,198.5714286,1710.571429,1.002898551,1.085952283,0.261882664,0.635331806,167,10061,2.6,8,0.016598748,0.047904192
PKER,201546,0.014963976,0.006731488,191,1546.571429,0.688437776,0.721110716,0.213767714,0.478545359,225,13528,2.4,19,0.01663217,0.084444444
PKER,201547,0.02153478,0.00997151,200.5714286,1671.714286,0.677802691,0.715686145,0.274592274,0.598183798,255,13193,2.4,6,0.019328432,0.023529412
PKER,201548,0.022149952,0.01037037,192.8571429,1625.285714,0.670961804,0.719308515,0.225569494,0.553797391,79,3777,2.5,1,0.020916071,0.012658228
RAIL,201425,0.176354956,0.103092784,41.57142857,508.7142857,0.76,0.884375483,-0.253315685,-0.689358605,139,6491,2.5,3,0.021414266,0.021582734
RAIL,201426,0.040540541,0.06884058,39.42857143,422.8571429,0.708482676,0.747794521,-0.291804567,-0.741786428,275,15959,2.5,2,0.017231656,0.007272727
RAIL,201427,0.242065961,0.077294686,34.5,535.6666667,0.681428571,0.753485356,-0.380328997,-0.672900397,247,11575,2.5,1,0.021339093,0.004048583
RAIL,201428,0.262451035,0.090909091,33,510.5714286,0.674224344,0.767021484,-0.407271214,-0.688224558,392,15932,2.5,6,0.024604569,0.015306122
RAIL,201429,0.476769431,0.20295203,38.71428571,658,0.665513264,0.783235122,-0.304634195,-0.598198745,304,17084,2.4,5,0.017794428,0.016447368
RAIL,201430,0.44706513,0.212927757,37.57142857,533,0.646486486,0.751533617,-0.325161599,-0.674528771,418,18705,2.3,10,0.022346966,0.023923445
RAIL,201431,0.022278117,0.030567686,32.71428571,397.5714286,0.643391521,0.679616321,-0.412403065,-0.757226902,430,15830,2.4,9,0.027163613,0.020930233
RAIL,201432,0.305384979,0.093385214,36.71428571,604.8571429,0.583743842,0.663923355,-0.340557152,-0.630649911,466,16666,2.4,6,0.027961118,0.012875536
RAIL,201433,0.557092711,0.216450216,38.5,807.1666667,0.56675063,0.660107682,-0.308483083,-0.507111582,444,16693,2.4,4,0.026597975,0.009009009
RAIL,201434,0.568265119,0.234567901,46.28571429,935.4285714,0.637221269,0.743757546,-0.168640144,-0.428789706,446,15519,2.4,6,0.028738965,0.013452915
RAIL,201435,0.146424518,0.056291391,43.14285714,755.1428571,0.634005764,0.647661618,-0.225090505,-0.538879411,405,14634,2.4,11,0.027675277,0.027160494
RAIL,201436,0,0,42,1039,0.664335664,0.766389795,-0.245617909,-0.365544828,369,12947,2.5,16,0.028500811,0.043360434
RAIL,201438,0.462037037,0.101123596,44.5,540,0.553571429,0.659739768,-0.200714213,-0.67025429,572,13032,2.3,26,0.043891958,0.045454545
RAIL,201441,0.039257673,0.026578073,50.16666667,467,0.600235849,0.69300278,-0.098932502,-0.714831025,640,10451,1.9,15,0.061238159,0.0234375
RAIL,201442,0.096965699,0.025069638,51.28571429,433.1428571,0.527659574,0.633267616,-0.078832753,-0.735505557,688,11917,1.9,10,0.057732651,0.014534884
RAIL,201443,0.610843141,0.13583815,57.66666667,863.8333333,0.586622807,0.708182996,0.035778586,-0.472508637,623,11038,2,10,0.056441384,0.016051364
RAIL,201444,0.418509419,0.110497238,60.33333333,814,0.60311284,0.709746373,0.083675861,-0.502938874,460,8732,2.1,8,0.052679798,0.017391304
RAIL,201445,0.054771435,0.033175355,60.28571429,678.1428571,0.5625,0.633707411,0.082820553,-0.585898707,609,9529,1.8,13,0.063910169,0.02134647
RAIL,201446,0.246075279,0.076923077,63.14285714,755.2857143,0.568965517,0.653121956,0.134139062,-0.538792177,536,8317,2,24,0.064446315,0.044776119
RAIL,201447,0.355900726,0.125,66.66666667,987.1666667,0.60460251,0.738821739,0.197431891,-0.397196345,454,7854,2.1,22,0.05780494,0.04845815
RAIL,201448,0.339322478,0.117647059,65.57142857,763.2857143,0.62289916,0.759770115,0.177759795,-0.533907055,691,12200,1.9,32,0.056639344,0.046309696
RAIL,201449,0.236923812,0.090909091,66,598.1428571,0.553497942,0.630705303,0.185457572,-0.634749923,818,14364,2,21,0.056947925,0.025672372
RAIL,201450,0.132238548,0.067245119,65.85714286,495.8571429,0.52360515,0.642892264,0.182891646,-0.697209693,404,6824,2.3,18,0.059202814,0.044554455
RAIL,201451,0.245182855,0.089211618,68.85714286,726.5714286,0.46744186,0.496614151,0.236776081,-0.556326274,379,6314,2.4,13,0.060025341,0.034300792
RAIL,201452,0.364777105,0.142066421,77.42857143,1297.857143,0.515936255,0.55591174,0.39073161,-0.207476249,252,4731,2.1,5,0.053265694,0.01984127
RAIL,201501,0.296417829,0.139745917,78.71428571,1567.285714,0.671768707,0.840863515,0.41382494,-0.042952331,184,4003,0,8,0.045965526,0.043478261
RAIL,201502,0.257013288,0.108986616,74.71428571,1354.571429,0.696610169,0.730479452,0.341979026,-0.172844226,392,7352,2.1,18,0.053318825,0.045918367
RAIL,201503,0.018302829,0.004618938,72.16666667,1101.833333,0.651746725,0.74951708,0.296220022,-0.327176268,201,5030,2.4,8,0.039960239,0.039800995
RAIL,201504,0,0,72,955.4285714,0.663284133,0.806157917,0.293226442,-0.416576902,313,5701,2.1,12,0.054902649,0.038338658
RAIL,201505,0,0,71.71428571,820.1428571,0.623595506,0.708871662,0.288094591,-0.499187798,279,6101,2.1,10,0.045730208,0.035842294
RAIL,201506,0.520860782,0.092071611,78.2,1366.2,0.625,0.642536196,0.404587608,-0.165743353,672,11097,1.9,16,0.060556907,0.023809524
RAIL,201507,0.685726141,0.144578313,83,1721.428571,0.63671875,0.719732664,0.490802704,0.051173495,390,7886,2,7,0.04945473,0.017948718
RAIL,201508,0.643452,0.127366609,83,1561,0.685457516,0.805705693,0.490802704,-0.046790641,300,6014,2.1,12,0.049883605,0.04
RAIL,201509,0.40987984,0.088757396,56.33333333,1373.166667,0.652884615,0.726987448,0.011829948,-0.161489226,360,6141,1.9,10,0.058622374,0.027777778
RAIL,201510,0.376281613,0.076712329,52.14285714,1254,0.610932476,0.69436768,-0.0634372,-0.234257184,330,5894,1.7,10,0.055989141,0.03030303
RAIL,201511,0.72258766,0.228310502,62.57142857,2627.857143,0.6046875,0.700744681,0.12387536,0.604675223,320,5214,1.8,8,0.061373226,0.025
RAIL,201512,0.750205888,0.256880734,62.28571429,2775.428571,0.671919771,0.842360566,0.118743509,0.69478827,292,4921,1.8,10,0.059337533,0.034246575
RAIL,201513,0.696170678,0.210045662,62.57142857,2611.428571,0.668463612,0.808924099,0.12387536,0.594643277,275,4962,1.8,11,0.055421201,0.04
RAIL,201514,0.674893269,0.180751174,60.85714286,2442.714286,0.650969529,0.807639921,0.093084255,0.491619551,249,4612,1.8,10,0.053989592,0.040160643
RAIL,201515,0.695186863,0.212121212,61.28571429,2522.857143,0.632352941,0.787696668,0.100782031,0.540558002,294,4617,1.7,10,0.063677713,0.034013605
RAIL,201516,0.760483989,0.289130435,65.71428571,2939.857143,0.624666667,0.807571618,0.180325721,0.795194967,318,5056,1.6,13,0.06289557,0.040880503
RAIL,201517,0.77396794,0.276960784,68,2692.833333,0.58933518,0.780398833,0.221380529,0.644352297,374,5277,1.8,4,0.070873602,0.010695187
RAIL,201518,0.677415558,0.215730337,63.57142857,2427.714286,0.612757732,0.761017907,0.141836839,0.482459948,263,4553,2.3,12,0.057764112,0.045627376
RAIL,201519,0.672446646,0.210268949,58.42857143,2249.142857,0.631690141,0.784816654,0.049463521,0.373417054,204,3824,2.3,5,0.05334728,0.024509804
RAIL,201520,0.721923336,0.269767442,61.42857143,2549.142857,0.665942029,0.820787044,0.103347956,0.556609116,260,3974,2,11,0.065425264,0.042307692
RAIL,201521,0.760342253,0.341846758,72.71428571,3539.571429,0.64084507,0.785657851,0.306056069,1.161404621,234,3923,2,11,0.059648228,0.047008547
RAIL,201522,0.764920993,0.348547718,68.85714286,3164.285714,0.688618468,0.848105686,0.236776081,0.932240076,361,6980,1.8,5,0.051719198,0.013850416
RAIL,201523,0.730334823,0.328421053,67.85714286,2845.857143,0.699562773,0.856827811,0.218814603,0.737794788,313,5248,2.2,16,0.059641768,0.051118211
RAIL,201524,0.579915546,0.227176221,67.28571429,2943.285714,0.700610998,0.77509912,0.208550901,0.79728859,248,4303,2.2,6,0.057634209,0.024193548
RAIL,201525,0.712214303,0.345744681,80.57142857,4069,0.743281875,0.867767225,0.447181971,1.484694992,189,4093,2.1,9,0.046176399,0.047619048
RAIL,201526,0.742178892,0.379032258,88.57142857,4278.714286,0.778708724,0.888426555,0.590873798,1.612754966,264,4665,1.9,5,0.05659164,0.018939394
RAIL,201527,0.607805612,0.290322581,88.57142857,4180.142857,0.763895487,0.863435221,0.590873798,1.552563289,239,5536,1.9,4,0.043171965,0.016736402
RAIL,201528,0.398089946,0.195402299,87,4113.571429,0.760470588,0.857248087,0.562648617,1.511912098,163,4374,2.5,10,0.037265661,0.061349693
RAIL,201529,0.200875111,0.091715976,96.57142857,4995.285714,0.749661705,0.846729743,0.734565625,2.05032229,147,3556,2.5,8,0.041338583,0.054421769
RAIL,201530,0.242061666,0.106569343,97.85714286,4966.857143,0.77729823,0.878076939,0.757658954,2.032962661,211,4708,2,5,0.044817332,0.023696682
RAIL,201531,0.1575031,0.071641791,95.71428571,4838,0.812579147,0.876374639,0.719170072,1.954277309,217,4061,2,9,0.053435115,0.041474654
RAIL,201532,0.128705574,0.057746479,101.4285714,5233.428571,0.819333052,0.888042624,0.821807091,2.195741893,218,4701,2.1,7,0.046373112,0.032110092
RAIL,201533,0.165799826,0.075778078,105.5714286,5411,0.822920812,0.911157421,0.89621893,2.304174147,229,4488,2.2,6,0.051024955,0.026200873
RAIL,201534,0.140472125,0.070151307,103.8571429,5271,0.830114308,0.912624422,0.865427824,2.218684518,267,6299,2.2,9,0.042387681,0.033707865
RAIL,201535,0.108824328,0.067658999,105.5714286,5261.428571,0.828786081,0.901659242,0.89621893,2.212839819,704,11217,1.8,11,0.062761879,0.015625
RAIL,201536,0.088834648,0.057220708,104.8571429,5033.428571,0.824254473,0.90964458,0.883389302,2.073613852,396,8962,1.9,10,0.044186565,0.025252525
RAIL,201537,0.136945974,0.083445491,106.1428571,5240.857143,0.823439295,0.90214949,0.906482632,2.200278077,494,9258,1.9,12,0.053359257,0.024291498
RAIL,201538,0.179217295,0.101986755,107.8571429,5537.571429,0.860447478,0.93091864,0.937273738,2.38146375,564,10684,1.9,17,0.052789218,0.030141844
RAIL,201539,0.144563029,0.096479791,109.5714286,5180.142857,0.854483283,0.916822584,0.968064843,2.163203494,471,9622,2,15,0.048950322,0.031847134
RAIL,201540,0.007454321,0.018229167,109.7142857,5097.714286,0.853186646,0.937521846,0.970630769,2.112869294,445,9158,2.1,11,0.048591396,0.024719101
RAIL,201541,0.090832151,0.060122699,116.4285714,5739,0.860246198,0.934608808,1.091229266,2.504464134,376,7104,1.9,16,0.052927928,0.042553191
RAIL,201542,0.188861039,0.1117717,120.1428571,6212.428571,0.859466944,0.923353518,1.157943329,2.793558653,541,11096,1.8,14,0.048756309,0.025878004
RAIL,201543,0.1912149,0.106382979,120.8571429,6013.428571,1.503480278,1.512024384,1.170772956,2.672041253,634,11041,1.7,14,0.057422335,0.022082019
RAIL,201544,0.088110594,0.048600884,113.1666667,5582,,,1.032640635,2.408593621,510,8786,1.9,13,0.058046893,0.025490196
RAIL,201545,0.031383738,0.016091954,124.2857143,5708.142857,1.13438914,1.22464292,1.232355168,2.485621522,642,10387,1.8,17,0.061808029,0.026479751
RAIL,201546,0.077201806,0.043062201,119.4285714,5283,0.849866844,0.910826423,1.145113701,2.2260122,524,9585,2,23,0.054668753,0.04389313
RAIL,201547,0.182885279,0.110531804,137,6499,0.839262187,0.905821078,1.460722536,2.968550689,326,6458,2.4,7,0.050480025,0.021472393
RAIL,201548,0.189883894,0.112660944,133.1428571,6041.285714,0.82883693,0.882399251,1.391442548,2.689051944,42,1062,2.9,4,0.039548023,0.095238095
RORY,201312,0.283269962,0.128630705,80.33333333,350.6666667,0.634807418,0.665660085,-0.361906488,-0.711361575,206,5747,1.3,2,0.035844789,0.009708738
RORY,201313,0.292175486,0.124304267,77,315.8571429,0.610966057,0.603543969,-0.388383397,-0.74001376,176,5995,1.4,3,0.029357798,0.017045455
RORY,201314,0.290533188,0.125874126,71.5,306.3333333,0.621445979,0.619784657,-0.432070297,-0.747852935,157,4928,1.9,4,0.031858766,0.025477707
RORY,201315,0.317913832,0.154738878,73.85714286,315,0.583722482,0.650691289,-0.41334734,-0.740719285,165,4781,2.1,3,0.034511608,0.018181818
RORY,201316,0.424635332,0.223985891,81,352.5714286,0.568543452,0.621002611,-0.356611106,-0.70979374,202,5231,1.8,2,0.038615943,0.00990099
RORY,201317,0.346696781,0.194373402,78.2,354.2,0.591280654,0.578965283,-0.37885171,-0.708453241,239,5429,1.5,5,0.04402284,0.020920502
RORY,201318,0.251390434,0.175644028,71.16666667,299.6666667,0.603929024,0.649442367,-0.434717988,-0.753340357,185,5029,1.5,5,0.036786638,0.027027027
RORY,201319,0.133795837,0.076,71.42857143,288.2857143,0.575254419,0.578145379,-0.432637659,-0.762708171,219,5302,1.6,3,0.041305168,0.01369863
RORY,201320,0.242463958,0.098113208,75.71428571,327,0.563339171,0.572477064,-0.398595919,-0.730841925,213,4691,1.4,6,0.045406097,0.028169014
RORY,201321,0.328778135,0.148897059,77.71428571,355.4285714,0.598918919,0.716846646,-0.382709774,-0.707441987,231,6093,1.5,3,0.037912358,0.012987013
RORY,201322,0.198615318,0.091588785,76.42857143,330.1428571,0.588137472,0.643796476,-0.392922296,-0.728254997,232,5736,1.7,7,0.040446304,0.030172414
